commit	file	id	score	label
f91e1f6e5ce43cd15cc6b41c4a3ba40201550eb5	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/TaskManager.java	614	0.5001940953672441	1
f91e1f6e5ce43cd15cc6b41c4a3ba40201550eb5	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/TaskManager.java	734	0.7410153306120932	1
f91e1f6e5ce43cd15cc6b41c4a3ba40201550eb5	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/taskmanager/TaskManager.java	735	0.8881724715971728	1
8df9557bf8fa9b159a0166d7918a00c1c1d00b70	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/SWTVisualizationGUI.java	306	6.741231699533036e-05	1
8df9557bf8fa9b159a0166d7918a00c1c1d00b70	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/SWTVisualizationGUI.java	710	9.698776141855775e-05	1
8df9557bf8fa9b159a0166d7918a00c1c1d00b70	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/SWTVisualizationGUI.java	712	0.00012058620882757914	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	313	0.00014442644024611345	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	314	0.00010219718271298715	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	315	0.00012095970000951597	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	317	0.0001635121334731919	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	318	0.0002707461117321744	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	319	0.002157233628694577	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	321	1.3897168737496912	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	322	0.5104190340789077	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/InterestingProperties.java	326	0.0006624657982009785	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	119	0.0007260401843694336	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	120	0.0004948310451681828	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	121	0.0005093254924186733	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	122	1.2668787657240017	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	123	0.0008245002085022907	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	124	0.5330124651966801	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	125	0.0006700886061931574	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	164	0.0001509907404281894	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/MapNode.java	165	0.0001359311258396917	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	362	0.5022782300730857	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	363	0.0011783287940874895	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	364	0.0008950098643500937	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	365	0.0018653516413539434	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	366	0.0005439458914611658	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	367	0.0003820617072001521	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	369	0.6427133955297188	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	371	0.6635219189993764	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	372	0.002261958390922733	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	381	0.0005110983301444966	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	384	0.0005322153378551318	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	386	0.0007122671598289512	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	391	0.0005521204713780474	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	422	0.0016860416471282252	1
fa435f43aeb760933dc6d1530c6b0a70838d30b2	pact/pact-compiler/src/main/java/eu/stratosphere/pact/compiler/plan/PactConnection.java	425	0.5024181978659584	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	89	1.647914483341958e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	94	2.1415169427106782e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	318	0.8852320217534704	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	319	0.0006099622243211644	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	330	0.5017864537400432	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	349	1.2376278113805888e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	355	2.2185944520335945e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	356	3.6145531030859924e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	393	0.5614121067525071	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	394	0.0010332621772550787	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	404	0.5020319912976848	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	504	2.6334701893415387e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	506	3.57874030645737e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	508	1.6235794407706795e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	509	2.2463998913195993e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	510	6.383701755377589e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	513	2.86161630413818e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	521	8.118555143568802e-05	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	523	0.0005731639246901662	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	525	0.6332092688394813	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	526	0.5033550453206732	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	529	0.00010160967713532514	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	531	0.00013603870248359712	1
ebb085bd6bec1ee1ba793238159d59bc735ffa4c	nephele/nephele-server/src/main/java/eu/stratosphere/nephele/io/RuntimeInputGate.java	535	0.5021012311005757	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	62	0.0010188528077346715	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	68	0.0012246258245867114	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	91	0.003778680404652124	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	92	0.004948379971824846	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	93	1.0101061075226454	1
dea556c5a4729d461faf4e352d34dfea4c6dff9c	sopremo/sopremo-cleansing/src/main/java/eu/stratosphere/sopremo/cleansing/transitiveClosure/TransitiveClosure.java	166	0.0031667769743327634	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	22	0.00038373990037949765	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	24	0.00021640795236987746	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	26	0.00024266073534211924	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	28	0.00028347254777688277	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	30	0.0008348678804847229	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	32	0.00106302248968302	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	34	0.0007487447617992235	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	36	0.0003323783543215282	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	37	0.00040619161523778105	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	39	0.0024374914675732162	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	40	0.5041668590473674	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	41	0.5130122797343779	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	48	0.001094008550164463	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	50	0.6001465961677477	1
9fae000a4ec241064bfbca406c4601444904c28f	nephele/nephele-visualization/src/main/java/eu/stratosphere/nephele/visualization/swt/JobFailurePatternExecutor.java	51	0.554442925115779	1
